,chr,end_0,end_1,TSS,strand,dist,end_1_original,end_1_fix
4826,3,2089179,2089180,2089211,-,-1020765,2089180,2089180
4827,3,3179663,3179664,3179695,-,43,3179664,3179621
4828,3,3179668,3179669,3179691,-,48,3179669,3179621
4829,3,4303433,4303434,4303369,+,92,4303434,4303526
4830,3,5122372,5122373,5122292,+,215,5122373,5122588
4831,3,8963438,8963439,8963470,-,104,8963439,8963335
4832,3,9649567,9649568,9649505,+,174,9649568,9649742
4833,3,9793123,9793124,9793082,+,0,9793124,9793124
4834,3,9843984,9843985,9844016,-,95,9843985,9843890
4835,3,9986986,9986987,9986916,+,39486,9986987,9986987
4836,3,10026472,10026473,10026417,+,0,10026473,10026473
4837,3,10115748,10115749,10115681,+,70,10115749,10115819
4838,3,10321036,10321037,10321073,-,-13,10321037,10321050
4839,3,10321063,10321064,10321080,-,14,10321064,10321050
4840,3,14178880,14178881,14178839,+,0,14178881,14178881
4841,3,14178880,14178881,14178840,+,0,14178881,14178881
4842,3,14178880,14178881,14178842,+,0,14178881,14178881
4843,3,14178880,14178881,14178845,+,0,14178881,14178881
4844,3,14178880,14178881,14178847,+,0,14178881,14178881
4845,3,14178880,14178881,14178849,+,0,14178881,14178881
4846,3,14178880,14178881,14178850,+,0,14178881,14178881
4847,3,14178880,14178881,14178852,+,0,14178881,14178881
4848,3,14178880,14178881,14178853,+,0,14178881,14178881
4849,3,14178880,14178881,14178856,+,0,14178881,14178881
4850,3,14178880,14178881,14178857,+,0,14178881,14178881
4851,3,15271805,15271806,15271838,-,-3862,15271806,15275668
4852,3,15271832,15271833,15271854,-,-3835,15271833,15275668
4853,3,15271837,15271838,15271860,-,-3830,15271838,15275668
4854,3,15601539,15601540,15601569,-,157,15601540,15601383
4855,3,15797957,15797958,15797979,-,-13,15797958,15797971
4856,3,20186186,20186187,20186206,-,128,20186187,20186059
4857,3,23806030,23806031,23805955,+,57,23806031,23806088
4858,3,23917172,23917173,23917127,+,0,23917173,23917173
4859,3,23917172,23917173,23917130,+,0,23917173,23917173
4860,3,23917172,23917173,23917132,+,0,23917173,23917173
4861,3,23917172,23917173,23917133,+,0,23917173,23917173
4862,3,23917172,23917173,23917134,+,0,23917173,23917173
4863,3,23917172,23917173,23917135,+,0,23917173,23917173
4864,3,23917172,23917173,23917138,+,0,23917173,23917173
4865,3,23917172,23917173,23917140,+,0,23917173,23917173
4866,3,23917172,23917173,23917148,+,0,23917173,23917173
4867,3,23917172,23917173,23917149,+,0,23917173,23917173
4868,3,23917172,23917173,23917155,+,0,23917173,23917173
4869,3,23917238,23917239,23917176,+,0,23917239,23917239
4870,3,25664886,25664887,25664915,-,11,25664887,25664876
4871,3,31532703,31532704,31532631,+,608,31532704,31533312
4872,3,31532719,31532720,31532635,+,592,31532720,31533312
4873,3,31532722,31532723,31532638,+,589,31532723,31533312
4874,3,32685260,32685261,32685188,+,221,32685261,32685482
4875,3,33114061,33114062,33113977,+,486,33114062,33114548
4876,3,33114068,33114069,33113983,+,479,33114069,33114548
4877,3,33798713,33798714,33798634,+,223,33798714,33798937
4878,3,33798714,33798715,33798630,+,222,33798715,33798937
4879,3,36993571,36993572,36993495,+,91,36993572,36993663
4880,3,36993595,36993596,36993514,+,67,36993596,36993663
4881,3,36993602,36993603,36993518,+,60,36993603,36993663
4882,3,36993609,36993610,36993545,+,53,36993610,36993663
4883,3,36993886,36993887,36993812,+,3,36993887,36993890
4884,3,38137095,38137096,38137127,-,231,38137096,38136865
4885,3,38137100,38137101,38137132,-,236,38137101,38136865
4886,3,38137116,38137117,38137148,-,252,38137117,38136865
4887,3,38496409,38496410,38496345,+,120,38496410,38496530
4888,3,39052072,39052073,39052016,+,0,39052073,39052073
4889,3,39406763,39406764,39406720,+,0,39406764,39406764
4890,3,39406763,39406764,39406721,+,0,39406764,39406764
4891,3,40453134,40453135,40453177,-,1171526,40453135,40453135
4892,3,40457362,40457363,40457339,+,0,40457363,40457363
4893,3,41199563,41199564,41199505,+,58,41199564,41199622
4894,3,42590942,42590943,42590860,+,23,42590943,42590966
4895,3,42590960,42590961,42590886,+,5,42590961,42590966
4896,3,44338206,44338207,44338129,+,112,44338207,44338319
4897,3,44761857,44761858,44761790,+,26,44761858,44761884
4898,3,44761859,44761860,44761794,+,24,44761860,44761884
4899,3,44976319,44976320,44976244,+,14,44976320,44976334
4900,3,45388651,45388652,45388579,+,28,45388652,45388680
4901,3,46976713,46976714,46976745,-,77,46976714,46976637
4902,3,48088844,48088845,48088876,-,72,48088845,48088773
4903,3,48440257,48440258,48440258,+,54,48440258,48440312
4904,3,48440311,48440312,48440257,+,0,48440312,48440312
4905,3,48609603,48609604,48609635,-,52,48609604,48609552
4906,3,48609612,48609613,48609644,-,61,48609613,48609552
4907,3,48609629,48609630,48609646,-,78,48609630,48609552
4908,3,48657118,48657119,48657150,-,-1768,48657119,48658887
4909,3,48717183,48717184,48717215,-,27,48717184,48717157
4910,3,49007465,49007466,49007387,+,65,49007466,49007531
4911,3,49007502,49007503,49007423,+,28,49007503,49007531
4912,3,49094040,49094041,49094071,-,129,49094041,49093912
4913,3,49104724,49104725,49104752,-,72,49104725,49104653
4914,3,49358285,49358286,49358325,-,94,49358286,49358192
4915,3,49358319,49358320,49358353,-,128,49358320,49358192
4916,3,49358319,49358320,49358357,-,128,49358320,49358192
4917,3,49411903,49411904,49411935,-,84,49411904,49411820
4918,3,49411942,49411943,49411968,-,123,49411943,49411820
4919,3,49411958,49411959,49411976,-,139,49411959,49411820
4920,3,49723918,49723919,49723950,-,79,49723919,49723840
4921,3,50089003,50089004,50088919,+,25,50089004,50089029
4922,3,50089028,50089029,50088954,+,0,50089029,50089029
4923,3,50236279,50236280,50236204,+,173,50236280,50236453
4924,3,51385315,51385316,51385257,+,120,51385316,51385436
4925,3,51995916,51995917,51995948,-,60,51995917,51995857
4926,3,51995932,51995933,51995951,-,76,51995933,51995857
4927,3,52198200,52198201,52198121,+,54,52198201,52198255
4928,3,52278595,52278596,52278627,-,395,52278596,52278201
4929,3,52455658,52455659,52455604,+,75,52455659,52455734
4930,3,52536670,52536671,52536605,+,102,52536671,52536773
4931,3,52536772,52536773,52536719,+,0,52536773,52536773
4932,3,52686104,52686105,52686029,+,0,52686105,52686105
4933,3,52686104,52686105,52686032,+,0,52686105,52686105
4934,3,52686104,52686105,52686037,+,0,52686105,52686105
4935,3,53130403,53130404,53130435,-,66,53130404,53130338
4936,3,53882120,53882121,53882152,-,142,53882121,53881979
4937,3,57597312,57597313,57597344,-,-19,57597313,57597332
4938,3,57756341,57756342,57756309,+,0,57756342,57756342
4939,3,58008506,58008507,58008422,+,349,58008507,58008856
4940,3,58433796,58433797,58433827,-,29,58433797,58433768
4941,3,58433797,58433798,58433825,-,30,58433798,58433768
4942,3,58433800,58433801,58433832,-,33,58433801,58433768
4943,3,58433807,58433808,58433829,-,40,58433808,58433768
4944,3,64023430,64023431,64023462,-,39,64023431,64023392
4945,3,64023462,64023463,64023494,-,71,64023463,64023392
4946,3,66221065,66221066,66221012,+,61,66221066,66221127
4947,3,69052301,69052302,69052333,-,357,69052302,69051945
4948,3,69085086,69085087,69085014,+,136,69085087,69085223
4949,3,69085090,69085091,69085027,+,132,69085091,69085223
4950,3,69085104,69085105,69085036,+,118,69085105,69085223
4951,3,69085106,69085107,69085023,+,116,69085107,69085223
4952,3,81509476,81509477,81509477,+,3450191,81509477,81509477
4953,3,87227358,87227359,87227285,+,197,87227359,87227556
4954,3,87227377,87227378,87227300,+,178,87227378,87227556
4955,3,94062884,94062885,94062916,-,16,94062885,94062869
4956,3,97972384,97972385,97972416,-,4,97972385,97972381
4957,3,99817946,99817947,99817862,+,96,99817947,99818043
4958,3,100261051,100261052,100260995,+,19,100261052,100261071
4959,3,100334797,100334798,100334757,+,0,100334798,100334798
4960,3,101561960,101561961,101561876,+,42,101561961,101562003
4961,3,101561964,101561965,101561880,+,38,101561965,101562003
4962,3,101561969,101561970,101561885,+,33,101561970,101562003
4963,3,101686645,101686646,101686690,-,-26,101686646,101686672
4964,3,101686671,101686672,101686695,-,0,101686672,101686672
4965,3,101686676,101686677,101686708,-,5,101686677,101686672
4966,3,101686681,101686682,101686698,-,10,101686682,101686672
4967,3,101686688,101686689,101686705,-,17,101686689,101686672
4968,3,101724701,101724702,101724619,+,17,101724702,101724719
4969,3,108090990,108090991,108091020,-,128,108090991,108090863
4970,3,108090990,108090991,108091022,-,128,108090991,108090863
4971,3,108090997,108090998,108091029,-,135,108090998,108090863
4972,3,108091026,108091027,108091058,-,164,108091027,108090863
4973,3,108125132,108125133,108125048,+,171466,108125133,108125133
4974,3,108222423,108222424,108222455,-,313,108222424,108222111
4975,3,108822855,108822856,108822784,+,78,108822856,108822934
4976,3,108822858,108822859,108822795,+,75,108822859,108822934
4977,3,108822861,108822862,108822787,+,72,108822862,108822934
4978,3,108822864,108822865,108822786,+,69,108822865,108822934
4979,3,108822864,108822865,108822789,+,69,108822865,108822934
4980,3,108822868,108822869,108822801,+,65,108822869,108822934
4981,3,111542254,111542255,111542194,+,54,111542255,111542309
4982,3,111979103,111979104,111979026,+,99,111979104,111979203
4983,3,111979108,111979109,111979034,+,94,111979109,111979203
4984,3,111979133,111979134,111979049,+,69,111979134,111979203
4985,3,111979136,111979137,111979052,+,66,111979137,111979203
4986,3,113746163,113746164,113746195,-,222,113746164,113745942
4987,3,113746218,113746219,113746241,-,277,113746219,113745942
4988,3,113746221,113746222,113746249,-,280,113746222,113745942
4989,3,114056825,114056826,114056768,+,38,114056826,114056864
4990,3,114056837,114056838,114056780,+,26,114056838,114056864
4991,3,114056849,114056850,114056782,+,14,114056850,114056864
4992,3,119498641,119498642,119498567,+,285,119498642,119498927
4993,3,119677348,119677349,119677380,-,145,119677349,119677204
4994,3,119677353,119677354,119677378,-,150,119677354,119677204
4995,3,119677356,119677357,119677388,-,153,119677357,119677204
4996,3,119677359,119677360,119677391,-,156,119677360,119677204
4997,3,119677374,119677375,119677406,-,171,119677375,119677204
4998,3,120596389,120596390,120596306,+,149,120596390,120596539
4999,3,120596406,120596407,120596322,+,132,120596407,120596539
5000,3,120596414,120596415,120596330,+,124,120596415,120596539
5001,3,120596420,120596421,120596336,+,118,120596421,120596539
5002,3,120596422,120596423,120596338,+,116,120596423,120596539
5003,3,120596423,120596424,120596339,+,115,120596424,120596539
5004,3,120596433,120596434,120596349,+,105,120596434,120596539
5005,3,120742484,120742485,120742516,-,23,120742485,120742462
5006,3,120742793,120742794,120742732,+,0,120742794,120742794
5007,3,120742793,120742794,120742744,+,0,120742794,120742794
5008,3,120742793,120742794,120742762,+,0,120742794,120742794
5009,3,121660874,121660875,121660903,-,55,121660875,121660820
5010,3,121660884,121660885,121660916,-,65,121660885,121660820
5011,3,121660904,121660905,121660936,-,85,121660905,121660820
5012,3,122384298,122384299,122384230,+,0,122384299,122384299
5013,3,124730518,124730519,124730442,+,108,124730519,124730627
5014,3,127598471,127598472,127598410,+,0,127598472,127598472
5015,3,127598471,127598472,127598417,+,0,127598472,127598472
5016,3,127598471,127598472,127598419,+,0,127598472,127598472
5017,3,127598471,127598472,127598421,+,0,127598472,127598472
5018,3,127598471,127598472,127598428,+,0,127598472,127598472
5019,3,127598471,127598472,127598429,+,0,127598472,127598472
5020,3,127598471,127598472,127598432,+,0,127598472,127598472
5021,3,127598471,127598472,127598438,+,0,127598472,127598472
5022,3,127598471,127598472,127598440,+,0,127598472,127598472
5023,3,128123783,128123784,128123800,-,200,128123784,128123584
5024,3,128123786,128123787,128123812,-,203,128123787,128123584
5025,3,128123790,128123791,128123822,-,207,128123791,128123584
5026,3,128650795,128650796,128650818,-,256,128650796,128650540
5027,3,128650799,128650800,128650816,-,260,128650800,128650540
5028,3,128726233,128726234,128726165,+,125,128726234,128726359
5029,3,128726236,128726237,128726166,+,122,128726237,128726359
5030,3,128726252,128726253,128726183,+,106,128726253,128726359
5031,3,128726256,128726257,128726182,+,102,128726257,128726359
5032,3,128726256,128726257,128726184,+,102,128726257,128726359
5033,3,128726263,128726264,128726193,+,95,128726264,128726359
5034,3,129161045,129161046,129161063,-,73,129161046,129160973
5035,3,129161045,129161046,129161076,-,73,129161046,129160973
5036,3,129161048,129161049,129161080,-,76,129161049,129160973
5037,3,129161050,129161051,129161082,-,78,129161051,129160973
5038,3,129183866,129183867,129183896,-,91,129183867,129183776
5039,3,129183878,129183879,129183910,-,103,129183879,129183776
5040,3,129249712,129249713,129249632,+,33,129249713,129249746
5041,3,129316266,129316267,129316286,-,1496,129316267,129314771
5042,3,130746777,130746778,130746804,-,460,130746778,130746318
5043,3,130894042,130894043,130893977,+,294,130894043,130894337
5044,3,131502937,131502938,131502969,-,89,131502938,131502849
5045,3,133573724,133573725,133573644,+,559,133573725,133574284
5046,3,133805890,133805891,133805815,+,111,133805891,133806002
5047,3,134485954,134485955,134485985,-,3,134485955,134485952
5048,3,136250437,136250438,136250367,+,30,136250438,136250468
5049,3,136250441,136250442,136250372,+,26,136250442,136250468
5050,3,136250442,136250443,136250369,+,25,136250443,136250468
5051,3,136752356,136752357,136752378,-,162,136752357,136752195
5052,3,138174856,138174857,138174888,-,258,138174857,138174599
5053,3,138187598,138187599,138187552,+,0,138187599,138187599
5054,3,139344104,139344105,139344020,+,93,139344105,139344198
5055,3,139389611,139389612,139389643,-,-19,139389612,139389631
5056,3,139389624,139389625,139389656,-,-6,139389625,139389631
5057,3,139389625,139389626,139389657,-,-5,139389626,139389631
5058,3,139389638,139389639,139389670,-,8,139389639,139389631
5059,3,139389639,139389640,139389671,-,9,139389640,139389631
5060,3,141876713,141876714,141876643,+,196,141876714,141876910
5061,3,142028585,142028586,142028605,-,7,142028586,142028579
5062,3,142028592,142028593,142028624,-,14,142028593,142028579
5063,3,142028593,142028594,142028610,-,15,142028594,142028579
5064,3,142028596,142028597,142028626,-,18,142028597,142028579
5065,3,142028614,142028615,142028646,-,36,142028615,142028579
5066,3,142447955,142447956,142447987,-,86,142447956,142447870
5067,3,143001672,143001673,143001619,+,0,143001673,143001673
5068,3,143848434,143848435,143848458,-,287,143848435,143848148
5069,3,143848454,143848455,143848486,-,307,143848455,143848148
5070,3,149086514,149086515,149086533,-,198,149086515,149086317
5071,3,150546471,150546472,150546496,-,420,150546472,150546052
5072,3,150546471,150546472,150546501,-,420,150546472,150546052
5073,3,150546477,150546478,150546507,-,426,150546478,150546052
5074,3,150546503,150546504,150546526,-,452,150546504,150546052
5075,3,150603405,150603406,150603321,+,93,150603406,150603499
5076,3,150603407,150603408,150603323,+,91,150603408,150603499
5077,3,152268982,152268983,152268901,+,109,152268983,152269092
5078,3,152269013,152269014,152268929,+,78,152269014,152269092
5079,3,152269014,152269015,152268930,+,77,152269015,152269092
5080,3,152269019,152269020,152268938,+,72,152269020,152269092
5081,3,154324401,154324402,154324432,-,228,154324402,154324174
5082,3,154324430,154324431,154324462,-,257,154324431,154324174
5083,3,156555088,156555089,156555117,-,132,156555089,156554957
5084,3,157160119,157160120,157160151,-,328,157160120,157159792
5085,3,157160129,157160130,157160147,-,338,157160130,157159792
5086,3,158110145,158110146,158110095,+,51,158110146,158110197
5087,3,158110148,158110149,158110089,+,48,158110149,158110197
5088,3,160399184,160399185,160399216,-,39,160399185,160399146
5089,3,160565541,160565542,160565571,-,328,160565542,160565214
5090,3,169966857,169966858,169966811,+,0,169966858,169966858
5091,3,172750801,172750802,172750726,+,55,172750802,172750857
5092,3,172750824,172750825,172750756,+,32,172750825,172750857
5093,3,172750829,172750830,172750768,+,27,172750830,172750857
5094,3,172750839,172750840,172750763,+,17,172750840,172750857
5095,3,172750846,172750847,172750787,+,10,172750847,172750857
5096,3,179347809,179347810,179347735,+,0,179347810,179347810
5097,3,179562972,179562973,179562923,+,0,179562973,179562973
5098,3,179562972,179562973,179562926,+,0,179562973,179562973
5099,3,179562972,179562973,179562930,+,0,179562973,179562973
5100,3,179562972,179562973,179562946,+,0,179562973,179562973
5101,3,179604602,179604603,179604634,-,76,179604603,179604527
5102,3,179604616,179604617,179604646,-,90,179604617,179604527
5103,3,179604620,179604621,179604638,-,94,179604621,179604527
5104,3,179604637,179604638,179604654,-,111,179604638,179604527
5105,3,179604891,179604892,179604807,+,47,179604892,179604939
5106,3,179604893,179604894,179604809,+,45,179604894,179604939
5107,3,180602228,180602229,180602198,+,193,180602229,180602422
5108,3,180912735,180912736,180912675,+,0,180912736,180912736
5109,3,180989677,180989678,180989709,-,78,180989678,180989600
